,tweet_id,user_id,user_listed,user_followers,retweeted,retweet_count,favorited,favorite_count
349,830956169170665475,4196983835,4022,5621594,False,1702,False,8633
350,830583320585068544,4196983835,4022,5621594,False,18948,False,72565
351,830173239259324417,4196983835,4022,5621594,False,6416,False,0
352,830097400375152640,4196983835,4022,5621594,False,3387,False,10673
353,829878982036299777,4196983835,4022,5621594,False,5640,False,0
354,829861396166877184,4196983835,4022,5621594,False,2205,False,13291
355,829501995190984704,4196983835,4022,5621594,False,11960,False,34452
356,829449946868879360,4196983835,4022,5621594,False,2290,False,11394
357,829374341691346946,4196983835,4022,5621594,False,10505,False,37645
358,829141528400556032,4196983835,4022,5621594,False,8353,False,26622
359,829011960981237760,4196983835,4022,5621594,False,18255,False,57531
360,828801551087042563,4196983835,4022,5621594,False,3828,False,0
361,828770345708580865,4196983835,4022,5621594,False,6618,False,27760
362,828708714936930305,4196983835,4022,5621594,False,12626,False,39772
363,828650029636317184,4196983835,4022,5621594,False,1511,False,10347
364,828409743546925057,4196983835,4022,5621594,False,1289,False,6830
365,828408677031882754,4196983835,4022,5621594,False,1442,False,8306
366,828381636999917570,4196983835,4022,5621594,False,2495,False,13711
367,828376505180889089,4196983835,4022,5621594,False,1191,False,8028
368,828372645993398273,4196983835,4022,5621594,False,3285,False,13600
369,828361771580813312,4196983835,4022,5621594,False,192,False,2380
370,828046555563323392,4196983835,4022,5621594,False,3209,False,12798
371,828011680017821696,4196983835,4022,5621594,False,2405,False,11266
372,827933404142436356,4196983835,4022,5621594,False,5887,False,21925
373,827653905312006145,4196983835,4022,5621595,False,3374,False,16793
374,827600520311402496,4196983835,4022,5621595,False,1061,False,8065
375,827324948884643840,4196983835,4022,5621595,False,3436,False,17279
376,827199976799354881,4196983835,4022,5621595,False,2522,False,11520
377,826958653328592898,4196983835,4022,5621595,False,5640,False,23477
378,826848821049180160,4196983835,4022,5621595,False,11597,False,39804
379,826615380357632002,4196983835,4022,5621595,False,4441,False,0
380,826598799820865537,4196983835,4022,5621595,False,288,False,5573
381,826598365270007810,4196983835,4022,5621595,False,2649,False,10972
382,826476773533745153,4196983835,4022,5621595,False,4730,False,20044
383,826240494070030336,4196983835,4022,5621595,False,2921,False,14443
384,826204788643753985,4196983835,4022,5621595,False,1059,False,5295
385,826115272272650244,4196983835,4022,5621595,False,3541,False,17087
386,825876512159186944,4196983835,4022,5621595,False,2107,False,11383
387,825829644528148480,4196983835,4022,5621595,False,2807,False,13865
388,825535076884762624,4196983835,4022,5621595,False,19404,False,56670
389,825147591692263424,4196983835,4022,5621595,False,5163,False,19956
390,825120256414846976,4196983835,4022,5621595,False,1455,False,0
391,825026590719483904,4196983835,4022,5621595,False,1455,False,6933
392,824796380199809024,4196983835,4022,5621595,False,6191,False,0
393,824775126675836928,4196983835,4022,5621596,False,3986,False,16313
394,824663926340194305,4196983835,4022,5621596,False,1957,False,10976
395,824325613288833024,4196983835,4022,5621596,False,11686,False,12836
396,824297048279236611,4196983835,4022,5621596,False,4372,False,16399
397,824025158776213504,4196983835,4022,5621596,False,671,False,5196
398,823939628516474880,4196983835,4022,5621596,False,3064,False,11614
399,823719002937630720,4196983835,4022,5621596,False,12727,False,0
400,823699002998870016,4196983835,4022,5621597,False,2725,False,13690
401,823581115634085888,4196983835,4022,5621597,False,2993,False,14225
402,823333489516937216,4196983835,4022,5621597,False,30,False,766
403,823322678127919110,4196983835,4022,5621597,False,4552,False,17205
404,823269594223824897,4196983835,4022,5621597,False,11168,False,0
405,822975315408461824,4196983835,4022,5621597,False,3887,False,18899
406,822872901745569793,4196983835,4022,5621597,False,49725,False,144097
407,822859134160621569,4196983835,4022,5621597,False,2580,False,14425
408,822647212903690241,4196983835,4022,5621597,False,7247,False,0
409,822610361945911296,4196983835,4022,5621597,False,3350,False,16129
410,822489057087389700,4196983835,4022,5621597,False,7247,False,19845
411,822462944365645825,4196983835,4022,5621597,False,16779,False,31354
412,822244816520155136,4196983835,4022,5621597,False,11168,False,38342
413,822163064745328640,4196983835,4022,5621597,False,5460,False,0
414,821886076407029760,4196983835,4022,5621597,False,2645,False,12421
415,821813639212650496,4196983835,4022,5621597,False,3773,False,0
416,821765923262631936,4196983835,4022,5621597,False,1873,False,9219
417,821522889702862852,4196983835,4022,5621597,False,1998,False,8763
418,821421320206483457,4196983835,4022,5621597,False,6336,False,0
419,821407182352777218,4196983835,4022,5621597,False,4946,False,12911
420,821153421864615936,4196983835,4022,5621597,False,10,False,275
421,821149554670182400,4196983835,4023,5621597,False,2275,False,9576
422,821107785811234820,4196983835,4023,5621597,False,2422,False,10515
423,821044531881721856,4196983835,4023,5621597,False,2587,False,13856
424,820837357901512704,4196983835,4023,5621597,False,7586,False,0
425,820749716845686786,4196983835,4023,5621597,False,11278,False,34556
426,820690176645140481,4196983835,4023,5621597,False,3651,False,13380
427,820494788566847489,4196983835,4023,5621597,False,639,False,0
428,820446719150292993,4196983835,4023,5621597,False,2924,False,0
429,820314633777061888,4196983835,4023,5621597,False,639,False,3662
430,820078625395449857,4196983835,4023,5621598,False,7118,False,21682
431,820013781606658049,4196983835,4023,5621598,False,1339,False,0
432,819952236453363712,4196983835,4023,5621598,False,1339,False,5840
433,819924195358416896,4196983835,4023,5621598,False,5501,False,14100
434,819711362133872643,4196983835,4023,5621599,False,3550,False,14726
435,819588359383371776,4196983835,4023,5621599,False,2227,False,10477
436,819347104292290561,4196983835,4023,5621599,False,1361,False,7912
437,819238181065359361,4196983835,4023,5621599,False,454,False,2512
438,819227688460238848,4196983835,4023,5621599,False,7586,False,25313
439,819015337530290176,4196983835,4023,5621600,False,41458,False,0
440,819015331746349057,4196983835,4023,5621600,False,21394,False,0
441,819006400881917954,4196983835,4023,5621600,False,21394,False,49352
442,819004803107983360,4196983835,4023,5621600,False,41458,False,94369
443,818646164899774465,4196983835,4023,5621600,False,23643,False,0
444,818627210458333184,4196983835,4023,5621600,False,8423,False,24304
445,818614493328580609,4196983835,4023,5621600,False,2927,False,10818
446,818588835076603904,4196983835,4023,5621600,False,6996,False,0
447,818536468981415936,4196983835,4023,5621600,False,2809,False,11983
448,818307523543449600,4196983835,4023,5621600,False,9205,False,0
449,818259473185828864,4196983835,4023,5621600,False,2577,False,12052
450,818145370475810820,4196983835,4023,5621601,False,2948,False,13506
451,817908911860748288,4196983835,4023,5621601,False,894,False,5295
452,817827839487737858,4196983835,4023,5621601,False,30770,False,56900
453,817777686764523521,4196983835,4023,5621601,False,3025,False,11747
454,817536400337801217,4196983835,4023,5621601,False,3446,False,12945
455,817502432452313088,4196983835,4023,5621601,False,3849,False,0
456,817423860136083457,4196983835,4023,5621601,False,17110,False,37670
457,817415592588222464,4196983835,4023,5621602,False,1099,False,6170
458,817181837579653120,4196983835,4023,5621602,False,9689,False,0
459,817171292965273600,4196983835,4023,5621602,False,2279,False,9567
460,817120970343411712,4196983835,4023,5621602,False,2961,False,13223
461,817056546584727552,4196983835,4023,5621602,False,1879,False,9404
462,816829038950027264,4196983835,4023,5621602,False,5378,False,0
463,816816676327063552,4196983835,4023,5621602,False,2317,False,10954
464,816697700272001025,4196983835,4023,5621602,False,2495,False,10772
465,816450570814898180,4196983835,4023,5621602,False,9205,False,33558
466,816336735214911488,4196983835,4023,5621602,False,2227,False,9442
467,816091915477250048,4196983835,4023,5621602,False,2451,False,9797
468,816062466425819140,4196983835,4023,5621602,False,1186,False,0
469,816014286006976512,4196983835,4023,5621602,False,6047,False,0
470,815990720817401858,4196983835,4023,5621602,False,1186,False,5481
471,815966073409433600,4196983835,4023,5621602,False,9689,False,24733
472,815745968457060357,4196983835,4023,5621602,False,4696,False,0
473,815736392542261248,4196983835,4023,5621602,False,2576,False,10797
474,815639385530101762,4196983835,4023,5621602,False,1873,False,9048
475,815390420867969024,4196983835,4023,5621602,False,4318,False,11335
476,814986499976527872,4196983835,4023,5621602,False,1478,False,8382
477,814638523311648768,4196983835,4023,5621602,False,3077,False,12382
478,814578408554463233,4196983835,4023,5621602,False,6636,False,0
479,814530161257443328,4196983835,4023,5621602,False,2108,False,9528
480,814153002265309185,4196983835,4023,5621602,False,9901,False,31601
481,813944609378369540,4196983835,4023,5621602,False,3674,False,0
482,813910438903693312,4196983835,4023,5621603,False,2145,False,10213
483,813812741911748608,4196983835,4023,5621603,False,15957,False,39892
484,813800681631023104,4196983835,4023,5621603,False,2013,False,9181
485,813217897535406080,4196983835,4059,5621429,False,8297,False,20532
486,813202720496779264,4196983835,4023,5621603,False,2051,False,10078
487,813187593374461952,4196983835,4059,5621429,False,4964,False,21812
488,813172488309972993,4196983835,4023,5621603,False,2189,False,10266
489,813157409116065792,4196983835,4023,5621603,False,2515,False,8492
490,813142292504645637,4196983835,4023,5621603,False,2673,False,9243
491,813130366689148928,4196983835,4023,5621603,False,502,False,4899
492,813127251579564032,4196983835,4023,5621603,False,3580,False,13064
493,813112105746448384,4196983835,4023,5621603,False,3154,False,11366
494,813096984823349248,4196983835,4023,5621603,False,4123,False,11548
495,813081950185472002,4196983835,4023,5621603,False,3154,False,10853
496,813066809284972545,4196983835,4023,5621603,False,2220,False,8746
497,813051746834595840,4196983835,4023,5621603,False,8330,False,23018
498,812781120811126785,4196983835,4023,5621603,False,2169,False,8311
499,812747805718642688,4196983835,4023,5621603,False,7929,False,0
500,812709060537683968,4196983835,4023,5621603,False,1638,False,7289
501,812503143955202048,4196983835,4059,5621429,False,1398,False,6701
502,812466873996607488,4196983835,4023,5621603,False,2190,False,8799
503,812372279581671427,4196983835,4023,5621603,False,4186,False,15059
504,811985624773361665,4196983835,4023,5621603,False,1600,False,8000
505,811744202451197953,4196983835,4023,5621603,False,1838,False,8308
506,811647686436880384,4196983835,4023,5621603,False,846,False,6132
507,811627233043480576,4196983835,4023,5621603,False,3577,False,14094
508,811386762094317568,4196983835,4023,5621603,False,7291,False,22989
509,810984652412424192,4196983835,4023,5621603,False,1623,False,5867
510,810896069567610880,4196983835,4023,5621603,False,2042,False,9967
511,810657578271330305,4196983835,4023,5621604,False,3006,False,12057
512,810284430598270976,4196983835,4023,5621604,False,13073,False,39098
513,810254108431155201,4196983835,4023,5621604,False,3828,False,16174
514,809920764300447744,4196983835,4023,5621604,False,4441,False,17042
515,809808892968534016,4196983835,4023,5621604,False,5592,False,0
516,809448704142938112,4196983835,4023,5621604,False,1670,False,7626
517,809220051211603969,4196983835,4023,5621604,False,6416,False,21947
518,809084759137812480,4196983835,4023,5621604,False,3986,False,14514
519,808838249661788160,4196983835,4023,5621604,False,3461,False,11127
520,808733504066486276,4196983835,4023,5621604,False,2463,False,8698
521,808501579447930884,4196983835,4023,5621604,False,2952,False,12428
522,808344865868283904,4196983835,4023,5621605,False,23643,False,46724
523,808134635716833280,4196983835,4023,5621605,False,6819,False,0
524,808106460588765185,4196983835,4023,5621605,False,2477,False,9594
525,808001312164028416,4196983835,4023,5621606,False,4020,False,13832
526,807621403335917568,4196983835,4023,5621606,False,4195,False,16052
527,807106840509214720,4196983835,4023,5621606,False,61869,False,123858
528,807059379405148160,4196983835,4023,5621606,False,8359,False,0
529,807010152071229440,4196983835,4023,5621606,False,4343,False,14352
530,806629075125202948,4196983835,4023,5621606,False,39987,False,82940
531,806620845233815552,4196983835,4023,5621606,False,6293,False,0
532,806576416489959424,4196983835,4023,5621606,False,2196,False,5314
533,806542213899489280,4196983835,4023,5621606,False,2712,False,11241
534,806242860592926720,4196983835,4023,5621606,False,13337,False,0
535,806219024703037440,4196983835,4023,5621606,False,1368,False,7056
536,805958939288408065,4196983835,4023,5621606,False,6119,False,0
537,805932879469572096,4196983835,4023,5621606,False,2166,False,9095
538,805826884734976000,4196983835,4023,5621607,False,2087,False,7248
539,805823200554876929,4196983835,4023,5621607,False,9201,False,0
540,805520635690676224,4196983835,4023,5621607,False,1884,False,6303
541,805487436403003392,4196983835,4023,5621607,False,2881,False,9660
542,805207613751304193,4196983835,4023,5621607,False,1928,False,8572
543,804738756058218496,4196983835,4023,5621607,False,4388,False,15147
544,804475857670639616,4196983835,4023,5621607,False,2305,False,6793
545,804413760345620481,4196983835,4023,5621607,False,3662,False,0
546,804026241225523202,4196983835,4023,5621607,False,18532,False,49175
547,803773340896923648,4196983835,4023,5621607,False,3157,False,11080
548,803692223237865472,4196983835,4023,5621607,False,8514,False,0
549,803638050916102144,4196983835,4023,5621608,False,4735,False,12108
550,803380650405482500,4196983835,4023,5621608,False,2128,False,8522
551,803321560782307329,4196983835,4023,5621608,False,6099,False,0
552,803276597545603072,4196983835,4023,5621608,False,2818,False,11075
553,802952499103731712,4196983835,4023,5621608,False,2285,False,9963
554,802624713319034886,4196983835,4023,5621608,False,3338,False,0
555,802600418706604034,4196983835,4023,5621608,False,1677,False,7858
556,802572683846291456,4196983835,4023,5621609,False,2866,False,9853
557,802323869084381190,4196983835,4023,5621609,False,6675,False,17900
558,802265048156610565,4196983835,4023,5621609,False,1546,False,6953
559,802239329049477120,4196983835,4023,5621609,False,2984,False,10001
560,802185808107208704,4196983835,4023,5621609,False,309,False,0
561,801958328846974976,4196983835,4023,5621609,False,1951,False,8503
562,801854953262350336,4196983835,4023,5621609,False,268,False,1936
563,801538201127157760,4196983835,4023,5621609,False,2348,False,9035
564,801285448605831168,4196983835,4023,5621609,False,943,False,6704
565,801167903437357056,4196983835,4023,5621609,False,6819,False,27049
566,801127390143516673,4196983835,4023,5621610,False,4543,False,0
567,801115127852503040,4196983835,4023,5621610,False,2381,False,8893
568,800859414831898624,4196983835,4023,5621610,False,111,False,768
569,800855607700029440,4196983835,4023,5621610,False,1861,False,0
570,800751577355128832,4196983835,4023,5621610,False,3161,False,11575
571,800513324630806528,4196983835,4023,5621610,False,3428,False,14502
572,800459316964663297,4196983835,4023,5621610,False,2444,False,10411
573,800443802682937345,4196983835,4023,5621610,False,4941,False,0
574,800388270626521089,4196983835,4023,5621610,False,3192,False,12304
575,800188575492947969,4196983835,4023,5621610,False,4493,False,0
576,800141422401830912,4196983835,4023,5621610,False,2924,False,16890
577,800018252395122689,4196983835,4023,5621610,False,15061,False,31362
578,799774291445383169,4196983835,4023,5621610,False,5372,False,0
579,799757965289017345,4196983835,4023,5621610,False,2463,False,9283
580,799422933579902976,4196983835,4023,5621611,False,2178,False,8864
581,799308762079035393,4196983835,4023,5621611,False,6342,False,0
582,799297110730567681,4196983835,4023,5621611,False,3174,False,10936
583,799063482566066176,4196983835,4023,5621611,False,2810,False,8939
584,798933969379225600,4196983835,4023,5621611,False,5109,False,14532
585,798925684722855936,4196983835,4023,5621611,False,1639,False,8188
586,798705661114773508,4196983835,4023,5621611,False,7552,False,0
587,798701998996647937,4196983835,4023,5621611,False,8935,False,0
588,798697898615730177,4196983835,4023,5621611,False,7450,False,0
589,798694562394996736,4196983835,4023,5621611,False,5698,False,0
590,798686750113755136,4196983835,4023,5621611,False,2654,False,0
591,798682547630837760,4196983835,4023,5621611,False,5419,False,0
592,798673117451325440,4196983835,4023,5621611,False,6370,False,0
593,798665375516884993,4196983835,4023,5621611,False,4440,False,0
594,798644042770751489,4196983835,4023,5621611,False,2113,False,0
595,798628517273620480,4196983835,4023,5621611,False,2238,False,0
596,798585098161549313,4196983835,4023,5621611,False,6525,False,0
597,798576900688019456,4196983835,4023,5621611,False,6749,False,0
598,798340744599797760,4196983835,4023,5621611,False,3848,False,0
599,798209839306514432,4196983835,4023,5621611,False,2907,False,11424
600,797971864723324932,4196983835,4023,5621611,False,3590,False,12862
601,797545162159308800,4196983835,4023,5621611,False,5539,False,16016
602,797236660651966464,4196983835,4023,5621611,False,7571,False,22068
603,797165961484890113,4196983835,4023,5621611,False,32,False,254
604,796904159865868288,4196983835,4023,5621611,False,10213,False,0
605,796865951799083009,4196983835,4023,5621611,False,2163,False,8461
606,796759840936919040,4196983835,4023,5621611,False,3504,False,13111
607,796563435802726400,4196983835,4023,5621611,False,8368,False,0
608,796484825502875648,4196983835,4023,5621611,False,2013,False,8370
609,796387464403357696,4196983835,4023,5621611,False,4754,False,12174
610,796177847564038144,4196983835,4023,5621611,False,16350,False,0
611,796149749086875649,4196983835,4023,5621611,False,16350,False,35751
612,796125600683540480,4196983835,4023,5621611,False,2042,False,5462
613,796116448414461957,4196983835,4023,5621611,False,2762,False,10028
614,796080075804475393,4196983835,4023,5621612,False,2641,False,9332
615,796031486298386433,4196983835,4023,5621612,False,4223,False,11924
616,795464331001561088,4196983835,4023,5621612,False,27232,False,55050
617,795400264262053889,4196983835,4023,5621612,False,3266,False,11161
618,795076730285391872,4196983835,4023,5621612,False,6191,False,17930
619,794983741416415232,4196983835,4023,5621612,False,3854,False,0
620,794926597468000259,4196983835,4023,5621612,False,2648,False,11349
621,794355576146903043,4196983835,4023,5621612,False,11781,False,0
622,794332329137291264,4196983835,4023,5621612,False,3024,False,10560
623,794205286408003585,4196983835,4023,5621612,False,3811,False,10172
624,793962221541933056,4196983835,4023,5621612,False,5592,False,18626
625,793845145112371200,4196983835,4023,5621612,False,2142,False,10169
626,793614319594401792,4196983835,4023,5621612,False,3589,False,0
627,793601777308463104,4196983835,4023,5621612,False,1869,False,8816
628,793500921481273345,4196983835,4023,5621611,False,2723,False,11805
629,793286476301799424,4196983835,4023,5621611,False,10498,False,27210
630,793271401113350145,4196983835,4023,5621611,False,2698,False,9547
631,793256262322548741,4196983835,4023,5621611,False,9528,False,22068
632,793241302385262592,4196983835,4023,5621611,False,3742,False,11637
633,793226087023144960,4196983835,4023,5621611,False,3277,False,10866
634,793210959003287553,4196983835,4023,5621611,False,3232,False,9869
635,793195938047070209,4196983835,4023,5621611,False,6415,False,16860
636,793180763617361921,4196983835,4023,5621611,False,2264,False,7634
637,793165685325201412,4196983835,4023,5621611,False,3183,False,10377
638,793150605191548928,4196983835,4023,5621611,False,1956,False,6814
639,793135492858580992,4196983835,4023,5621611,False,2842,False,7124
640,793120401413079041,4196983835,4023,5621611,False,4473,False,14019
641,792913359805018113,4196983835,4023,5621611,False,4620,False,15855
642,792883833364439040,4196983835,4023,5621611,False,4883,False,12499
643,792773781206999040,4196983835,4023,5621611,False,1923,False,8110
644,792394556390137856,4196983835,4023,5621611,False,4905,False,14938
645,792050063153438720,4196983835,4023,5621611,False,2050,False,7934
646,791821351946420224,4196983835,4023,5621611,False,24070,False,0
647,791784077045166082,4196983835,4023,5621611,False,11059,False,0
648,791780927877898241,4196983835,4023,5621611,False,4351,False,0
649,791774931465953280,4196983835,4023,5621611,False,25386,False,49737
650,791672322847637504,4196983835,4023,5621611,False,3589,False,12978
651,791406955684368384,4196983835,4023,5621611,False,4696,False,14504
652,791312159183634433,4196983835,4023,5621611,False,2905,False,9714
653,791026214425268224,4196983835,4023,5621611,False,4726,False,0
654,790987426131050500,4196983835,4023,5621611,False,2436,False,10942
655,790946055508652032,4196983835,4023,5621611,False,5378,False,18345
656,790723298204217344,4196983835,4023,5621611,False,2651,False,0
657,790698755171364864,4196983835,4023,5621611,False,2169,False,9065
658,790581949425475584,4196983835,4023,5621611,False,8172,False,22844
659,790337589677002753,4196983835,4023,5621611,False,2134,False,8644
660,790277117346975746,4196983835,4023,5621612,False,3674,False,13869
661,790227638568808452,4196983835,4023,5621612,False,4106,False,0
662,789986466051088384,4196983835,4023,5621612,False,2651,False,10242
663,789960241177853952,4196983835,4023,5621612,False,4755,False,0
664,789903600034189313,4196983835,4023,5621612,False,4730,False,11478
665,789628658055020548,4196983835,4023,5621612,False,2036,False,8332
666,789599242079838210,4196983835,4023,5621612,False,2225,False,7514
667,789530877013393408,4196983835,4023,5621612,False,3854,False,12995
668,789314372632018944,4196983835,4023,5621612,False,2626,False,9504
669,789280767834746880,4196983835,4023,5621612,False,5639,False,0
670,789268448748703744,4196983835,4023,5621612,False,2958,False,10069
671,789137962068021249,4196983835,4023,5621612,False,3187,False,10724
672,788908386943430656,4196983835,4023,5621612,False,14171,False,30226
673,788765914992902144,4196983835,4023,5621612,False,11781,False,30318
674,788552643979468800,4196983835,4023,5621612,False,8242,False,0
675,788412144018661376,4196983835,4023,5621612,False,6067,False,17235
676,788178268662984705,4196983835,4023,5621612,False,2437,False,7992
677,788150585577050112,4196983835,4023,5621612,False,1486,False,6796
678,788070120937619456,4196983835,4023,5621612,False,3892,False,0
679,788039637453406209,4196983835,4023,5621612,False,1507,False,6777
680,787810552592695296,4196983835,4023,5621612,False,3485,False,9594
681,787717603741622272,4196983835,4023,5621612,False,3178,False,11285
682,787397959788929025,4196983835,4023,5621612,False,3229,False,11963
683,787322443945877504,4196983835,4023,5621612,False,1993,False,8605
684,787111942498508800,4196983835,4023,5621612,False,7641,False,0
685,786963064373534720,4196983835,4023,5621612,False,9158,False,29334
686,786729988674449408,4196983835,4023,5621612,False,2766,False,0
687,786709082849828864,4196983835,4023,5621612,False,6937,False,20048
688,786664955043049472,4196983835,4023,5621612,False,2940,False,11788
689,786595970293370880,4196983835,4023,5621612,False,3535,False,10372
690,786363235746385920,4196983835,4023,5621612,False,3998,False,12031
691,786286427768250368,4196983835,4023,5621612,False,3269,False,8811
692,786233965241827333,4196983835,4023,5621612,False,5460,False,16940
693,786051337297522688,4196983835,4023,5621612,False,176,False,1591
694,786036967502913536,4196983835,4023,5621612,False,8053,False,0
695,785927819176054784,4196983835,4023,5621613,False,3586,False,12534
696,785872687017132033,4196983835,4023,5621613,False,2083,False,7373
697,785639753186217984,4196983835,4023,5621613,False,2521,False,8608
698,785533386513321988,4196983835,4023,5621613,False,2297,False,10055
699,785515384317313025,4196983835,4023,5621614,False,1447,False,6724
700,785264754247995392,4196983835,4023,5621614,False,1867,False,8023
701,785170936622350336,4196983835,4023,5621614,False,5544,False,13338
702,784826020293709826,4196983835,4023,5621615,False,3662,False,11185
703,784517518371221505,4196983835,4023,5621615,False,2891,False,9899
704,784431430411685888,4196983835,4023,5621615,False,1457,False,6256
705,784183165795655680,4196983835,4023,5621615,False,9201,False,22191
706,784057939640352768,4196983835,4023,5621615,False,12727,False,33015
707,783839966405230592,4196983835,4023,5621615,False,12365,False,33222
708,783821107061198850,4196983835,4023,5621615,False,2234,False,8115
709,783695101801398276,4196983835,4023,5621615,False,3663,False,11503
710,783466772167098368,4196983835,4023,5621615,False,2561,False,9348
711,783391753726550016,4196983835,4023,5621615,False,6294,False,18645
712,783347506784731136,4196983835,4023,5621615,False,6402,False,0
713,783334639985389568,4196983835,4023,5621615,False,13337,False,32229
714,783085703974514689,4196983835,4023,5621615,False,2516,False,8976
715,782969140009107456,4196983835,4023,5621615,False,8359,False,26607
716,782747134529531904,4196983835,4023,5621615,False,1575,False,8212
717,782722598790725632,4196983835,4023,5621615,False,6119,False,19009
718,782598640137187329,4196983835,4023,5621615,False,2144,False,8590
719,782305867769217024,4196983835,4023,5621615,False,6336,False,18380
720,782021823840026624,4196983835,4023,5621615,False,7114,False,0
721,781955203444699136,4196983835,4023,5621615,False,3835,False,12207
722,781661882474196992,4196983835,4023,5621615,False,3084,False,11491
723,781655249211752448,4196983835,4023,5621615,False,1269,False,4406
724,781524693396357120,4196983835,4023,5621615,False,6293,False,22867
725,781308096455073793,4196983835,4023,5621615,False,2902,False,7865
726,781251288990355457,4196983835,4023,5621615,False,2394,False,9312
727,781163403222056960,4196983835,4023,5621615,False,3099,False,10747
728,780931614150983680,4196983835,4023,5621615,False,8368,False,23847
729,780858289093574656,4196983835,4023,5621615,False,2269,False,7920
730,780800785462489090,4196983835,4023,5621615,False,1471,False,6072
731,780601303617732608,4196983835,4023,5621615,False,3773,False,13332
732,780543529827336192,4196983835,4023,5621615,False,1977,False,6944
733,780496263422808064,4196983835,4023,5621615,False,4241,False,0
734,780476555013349377,4196983835,4023,5621615,False,134,False,0
735,780459368902959104,4196983835,4023,5621615,False,1205,False,5809
736,780192070812196864,4196983835,4023,5621615,False,2536,False,9582
737,780092040432480260,4196983835,4023,5621615,False,2611,False,0
738,780074436359819264,4196983835,4023,5621615,False,5686,False,13528
739,779834332596887552,4196983835,4023,5621615,False,8053,False,20984
740,779377524342161408,4196983835,4023,5621615,False,3539,False,9711
741,779124354206535695,4196983835,4023,5621615,False,20922,False,0
742,779123168116150273,4196983835,4023,5621616,False,4144,False,13002
743,779056095788752897,4196983835,4023,5621616,False,5131,False,16283
744,778990705243029504,4196983835,4023,5621616,False,8286,False,22035
745,778774459159379968,4196983835,4023,5621616,False,11327,False,0
746,778764940568104960,4196983835,4023,5621616,False,416,False,946
747,778748913645780993,4196983835,4023,5621616,False,1525,False,7598
748,778650543019483137,4196983835,4023,5621616,False,1696,False,6359
749,778624900596654080,4196983835,4059,5621442,False,1143,False,5116
750,778408200802557953,4196983835,4023,5621616,False,4929,False,14973
751,778396591732486144,4196983835,4023,5621616,False,13919,False,0
752,778383385161035776,4196983835,4023,5621616,False,1251,False,6437
753,778286810187399168,4196983835,4023,5621616,False,3763,False,11421
754,778039087836069888,4196983835,4023,5621616,False,2999,False,9315
755,778027034220126208,4196983835,4023,5621616,False,1846,False,7222
756,777953400541634568,4196983835,4023,5621616,False,4002,False,0
757,777885040357281792,4196983835,4023,5621616,False,1860,False,6983
758,777684233540206592,4196983835,4023,5621616,False,3338,False,12353
759,777641927919427584,4196983835,4023,5621616,False,4840,False,0
760,777621514455814149,4196983835,4023,5621616,False,2831,False,9619
761,777189768882946048,4196983835,4023,5621616,False,4913,False,15730
762,776819012571455488,4196983835,4023,5621616,False,15567,False,0
763,776813020089548800,4196983835,4023,5621616,False,1377,False,5373
764,776477788987613185,4196983835,4023,5621616,False,3186,False,9755
765,776249906839351296,4196983835,4023,5621616,False,10433,False,0
766,776218204058357768,4196983835,4023,5621616,False,18128,False,32881
767,776201521193218049,4196983835,4023,5621616,False,2858,False,10543
768,776113305656188928,4196983835,4023,5621616,False,4941,False,12927
769,776088319444877312,4196983835,4023,5621616,False,175,False,2013
770,775898661951791106,4196983835,4023,5621616,False,17277,False,0
771,775842724423557120,4196983835,4023,5621616,False,3045,False,12863
772,775733305207554048,4196983835,4023,5621616,False,4543,False,15232
773,775729183532220416,4196983835,4023,5621616,False,5206,False,14177
774,775364825476165632,4196983835,4023,5621616,False,3391,False,8190
775,775350846108426240,4196983835,4023,5621616,False,4450,False,11159
776,775085132600442880,4196983835,4023,5621616,False,5372,False,17063
777,774757898236878852,4196983835,4023,5621616,False,1996,False,9366
778,774639387460112384,4196983835,4023,5621616,False,1973,False,7397
779,774314403806253056,4196983835,4023,5621616,False,6342,False,23877
780,773985732834758656,4196983835,4023,5621616,False,4397,False,11774
781,773922284943896577,4196983835,4023,5621616,False,1954,False,7012
782,773704687002451968,4196983835,4023,5621616,False,1847,False,7227
783,773670353721753600,4196983835,4023,5621616,False,1468,False,5868
784,773547596996571136,4196983835,4023,5621616,False,6996,False,24205
785,773336787167145985,4196983835,4023,5621617,False,5790,False,0
786,773308824254029826,4196983835,4023,5621617,False,8488,False,25493
787,773247561583001600,4196983835,4023,5621617,False,3631,False,10272
788,773191612633579521,4196983835,4023,5621617,False,4650,False,10954
789,772877495989305348,4196983835,4023,5621618,False,4412,False,9412
790,772826264096874500,4196983835,4023,5621618,False,2628,False,8743
791,772615324260794368,4196983835,4023,5621618,False,3826,False,0
792,772581559778025472,4196983835,4023,5621618,False,1927,False,7111
793,772193107915964416,4196983835,4023,5621618,False,1568,False,6588
794,772152991789019136,4196983835,4023,5621618,False,1275,False,4132
795,772117678702071809,4196983835,4023,5621618,False,830,False,4108
796,772114945936949249,4196983835,4023,5621618,False,536,False,2972
797,772102971039580160,4196983835,4023,5621618,False,1047,False,4396
798,771908950375665664,4196983835,4023,5621619,False,2135,False,7206
799,771770456517009408,4196983835,4023,5621619,False,3848,False,13185
800,771500966810099713,4196983835,4023,5621619,False,2960,False,9058
801,771380798096281600,4196983835,4023,5621619,False,5790,False,11581
802,771171053431250945,4196983835,4023,5621619,False,8547,False,0
